codice,denominazione,area,parent_codice,coverage,needs_reviewer,file_fonte
B06001,"Opposizione al decreto di liquidazione al difensore, all'ausiliario e al consulente tecnico (artt. 84 e 170 TUSG)",Catalogo PST ufficiale,B06,curata,False,XSD_SICI_20260116/XSD_SICI_20260116/Atti/sici/tipi-base.xsd
B06002,Opposizione alla revoca dell'ammissione al P.S.S. (art. 170 TUSG),Catalogo PST ufficiale,B06,curata,False,XSD_SICI_20260116/XSD_SICI_20260116/Atti/sici/tipi-base.xsd
B06003,Opposizione avverso il decreto di liquidazione al difensore,Catalogo PST ufficiale,B06,curata,False,XSD_SICI_20260116/XSD_SICI_20260116/Atti/sici/tipi-base.xsd
B06004,Prove delegate art. 203 C.p.c.,Catalogo PST ufficiale,B06,curata,False,XSD_SICI_20260116/XSD_SICI_20260116/Atti/sici/tipi-base.xsd
B06005,Reclamo alla mancata ammissione al Gratuito patrocinio,Catalogo PST ufficiale,B06,curata,False,XSD_SICI_20260116/XSD_SICI_20260116/Atti/sici/tipi-base.xsd
C00000,Migrazione,Catalogo PST ufficiale,C00,curata,False,XSD_UNEP_20241106/XSD PLO118 FASE2 per SW House/schema/tipi-base.xsd
C01001,Richiesta apertura stato di adottabilita,Catalogo PST ufficiale,C01,curata,False,XSD_UNEP_20241106/XSD PLO118 FASE2 per SW House/schema/tipi-base.xsd
C01002,Abbandono minori,Catalogo PST ufficiale,C01,curata,False,XSD_UNEP_20241106/XSD PLO118 FASE2 per SW House/schema/tipi-base.xsd
C01003,Minore esposto - madre che non vuole essere nominata,Catalogo PST ufficiale,C01,curata,False,XSD_UNEP_20241106/XSD PLO118 FASE2 per SW House/schema/tipi-base.xsd
C01004,Dichiarazione di nascita di figlio naturale,Catalogo PST ufficiale,C01,curata,False,XSD_UNEP_20241106/XSD PLO118 FASE2 per SW House/schema/tipi-base.xsd
C01005,Nascita neonato da madre minorenne,Catalogo PST ufficiale,C01,curata,False,XSD_UNEP_20241106/XSD PLO118 FASE2 per SW House/schema/tipi-base.xsd
C01006,Nascituro - segnalazione,Catalogo PST ufficiale,C01,curata,False,XSD_UNEP_20241106/XSD PLO118 FASE2 per SW House/schema/tipi-base.xsd
C02001,Abbandono neonato non riconosciuto,Catalogo PST ufficiale,C02,curata,False,XSD_UNEP_20241106/XSD PLO118 FASE2 per SW House/schema/tipi-base.xsd
C03001,Abuso alcol minore,Catalogo PST ufficiale,C03,curata,False,XSD_UNEP_20241106/XSD PLO118 FASE2 per SW House/schema/tipi-base.xsd
C03002,Abuso stupefacenti minore,Catalogo PST ufficiale,C03,curata,False,XSD_UNEP_20241106/XSD PLO118 FASE2 per SW House/schema/tipi-base.xsd
C03003,Abuso alcol genitore/i,Catalogo PST ufficiale,C03,curata,False,XSD_UNEP_20241106/XSD PLO118 FASE2 per SW House/schema/tipi-base.xsd
C03004,Abuso stupefacenti genitore/i,Catalogo PST ufficiale,C03,curata,False,XSD_UNEP_20241106/XSD PLO118 FASE2 per SW House/schema/tipi-base.xsd
C04001,Abuso sessuale altra a.g. (art. 609 decies),Catalogo PST ufficiale,C04,curata,False,XSD_UNEP_20241106/XSD PLO118 FASE2 per SW House/schema/tipi-base.xsd
C04002,Abuso/molestia sessuale,Catalogo PST ufficiale,C04,curata,False,XSD_UNEP_20241106/XSD PLO118 FASE2 per SW House/schema/tipi-base.xsd
C04003,Abuso sessuale non in famiglia,Catalogo PST ufficiale,C04,curata,False,XSD_UNEP_20241106/XSD PLO118 FASE2 per SW House/schema/tipi-base.xsd
C04004,Abuso sessuale in famiglia,Catalogo PST ufficiale,C04,curata,False,XSD_UNEP_20241106/XSD PLO118 FASE2 per SW House/schema/tipi-base.xsd
C04005,Pornografia minorile,Catalogo PST ufficiale,C04,curata,False,XSD_UNEP_20241106/XSD PLO118 FASE2 per SW House/schema/tipi-base.xsd
C04006,Abuso sessuale - minore autore,Catalogo PST ufficiale,C04,curata,False,XSD_UNEP_20241106/XSD PLO118 FASE2 per SW House/schema/tipi-base.xsd
C05013,Ricerca delle origini,Catalogo PST ufficiale,C05,curata,False,XSD_UNEP_20241106/XSD PLO118 FASE2 per SW House/schema/tipi-base.xsd
C05014,Formazione atto di nascita,Catalogo PST ufficiale,C05,curata,False,XSD_UNEP_20241106/XSD PLO118 FASE2 per SW House/schema/tipi-base.xsd
C05015,Riconoscimento tardivo di minore,Catalogo PST ufficiale,C05,curata,False,XSD_UNEP_20241106/XSD PLO118 FASE2 per SW House/schema/tipi-base.xsd
C06001,Abuso di mezzi di correzione,Catalogo PST ufficiale,C06,curata,False,XSD_UNEP_20241106/XSD PLO118 FASE2 per SW House/schema/tipi-base.xsd
C06002,Accattonaggio genitore,Catalogo PST ufficiale,C06,curata,False,XSD_UNEP_20241106/XSD PLO118 FASE2 per SW House/schema/tipi-base.xsd
C06003,Accattonaggio minorile,Catalogo PST ufficiale,C06,curata,False,XSD_UNEP_20241106/XSD PLO118 FASE2 per SW House/schema/tipi-base.xsd
C06004,Affido familiare proroga,Catalogo PST ufficiale,C06,curata,False,XSD_UNEP_20241106/XSD PLO118 FASE2 per SW House/schema/tipi-base.xsd
C06005,Affido familiare,Catalogo PST ufficiale,C06,curata,False,XSD_UNEP_20241106/XSD PLO118 FASE2 per SW House/schema/tipi-base.xsd
C06006,Art. 4 dpr 448/88 segnalazione a pm tm reati minorenni residenti in altro distretto,Catalogo PST ufficiale,C06,curata,False,XSD_UNEP_20241106/XSD PLO118 FASE2 per SW House/schema/tipi-base.xsd
C06007,Conflittualita' familiare,Catalogo PST ufficiale,C06,curata,False,XSD_UNEP_20241106/XSD PLO118 FASE2 per SW House/schema/tipi-base.xsd
C06008,Crisi adottive,Catalogo PST ufficiale,C06,curata,False,XSD_UNEP_20241106/XSD PLO118 FASE2 per SW House/schema/tipi-base.xsd
C06009,Denunce tra genitori di minori,Catalogo PST ufficiale,C06,curata,False,XSD_UNEP_20241106/XSD PLO118 FASE2 per SW House/schema/tipi-base.xsd
C06010,Disagio abitativo -trascuratezza,Catalogo PST ufficiale,C06,curata,False,XSD_UNEP_20241106/XSD PLO118 FASE2 per SW House/schema/tipi-base.xsd
C06011,Disagio familiare,Catalogo PST ufficiale,C06,curata,False,XSD_UNEP_20241106/XSD PLO118 FASE2 per SW House/schema/tipi-base.xsd
C06012,Disagio personale genitore/i,Catalogo PST ufficiale,C06,curata,False,XSD_UNEP_20241106/XSD PLO118 FASE2 per SW House/schema/tipi-base.xsd
C06013,Pene accessorie genitori,Catalogo PST ufficiale,C06,curata,False,XSD_UNEP_20241106/XSD PLO118 FASE2 per SW House/schema/tipi-base.xsd
C06014,Disagio psichico/psicologico genitore/i,Catalogo PST ufficiale,C06,curata,False,XSD_UNEP_20241106/XSD PLO118 FASE2 per SW House/schema/tipi-base.xsd
C06015,Femminicidio,Catalogo PST ufficiale,C06,curata,False,XSD_UNEP_20241106/XSD PLO118 FASE2 per SW House/schema/tipi-base.xsd
C06016,Immigrazione clandestina,Catalogo PST ufficiale,C06,curata,False,XSD_UNEP_20241106/XSD PLO118 FASE2 per SW House/schema/tipi-base.xsd
C06017,Inadempienza obbligo vaccinale,Catalogo PST ufficiale,C06,curata,False,XSD_UNEP_20241106/XSD PLO118 FASE2 per SW House/schema/tipi-base.xsd
C06018,Incapacita' educativa,Catalogo PST ufficiale,C06,curata,False,XSD_UNEP_20241106/XSD PLO118 FASE2 per SW House/schema/tipi-base.xsd
C06019,Induzione al matrimonio,Catalogo PST ufficiale,C06,curata,False,XSD_UNEP_20241106/XSD PLO118 FASE2 per SW House/schema/tipi-base.xsd
C06020,Inosservanza di un provvedimento dell'a.g.,Catalogo PST ufficiale,C06,curata,False,XSD_UNEP_20241106/XSD PLO118 FASE2 per SW House/schema/tipi-base.xsd
C06021,Lesioni patite da minore,Catalogo PST ufficiale,C06,curata,False,XSD_UNEP_20241106/XSD PLO118 FASE2 per SW House/schema/tipi-base.xsd
C06022,Minore figlio di persona arrestata o detenuta,Catalogo PST ufficiale,C06,curata,False,XSD_UNEP_20241106/XSD PLO118 FASE2 per SW House/schema/tipi-base.xsd
C06023,Richiesta affidamento servizi sociali,Catalogo PST ufficiale,C06,curata,False,XSD_UNEP_20241106/XSD PLO118 FASE2 per SW House/schema/tipi-base.xsd
C06024,Ricovero ospedaliero,Catalogo PST ufficiale,C06,curata,False,XSD_UNEP_20241106/XSD PLO118 FASE2 per SW House/schema/tipi-base.xsd
C06025,Rifiuto di prestazioni sanitarie,Catalogo PST ufficiale,C06,curata,False,XSD_UNEP_20241106/XSD PLO118 FASE2 per SW House/schema/tipi-base.xsd
C06026,Rintraccio minore,Catalogo PST ufficiale,C06,curata,False,XSD_UNEP_20241106/XSD PLO118 FASE2 per SW House/schema/tipi-base.xsd
C06027,Segnalazione nascita da madre con problematiche,Catalogo PST ufficiale,C06,curata,False,XSD_UNEP_20241106/XSD PLO118 FASE2 per SW House/schema/tipi-base.xsd
C06028,Sfruttamento minore (lavoro),Catalogo PST ufficiale,C06,curata,False,XSD_UNEP_20241106/XSD PLO118 FASE2 per SW House/schema/tipi-base.xsd
C06029,Uccisione minore,Catalogo PST ufficiale,C06,curata,False,XSD_UNEP_20241106/XSD PLO118 FASE2 per SW House/schema/tipi-base.xsd
C06030,Violazione obblighi mantenimento (art. 570 cp),Catalogo PST ufficiale,C06,curata,False,XSD_UNEP_20241106/XSD PLO118 FASE2 per SW House/schema/tipi-base.xsd
C06031,Allontanamento minore (art. 403 cc),Catalogo PST ufficiale,C06,curata,False,XSD_UNEP_20241106/XSD PLO118 FASE2 per SW House/schema/tipi-base.xsd
C07001,Adescamento minori (art. 609 undecies cp),Catalogo PST ufficiale,C07,curata,False,XSD_UNEP_20241106/XSD PLO118 FASE2 per SW House/schema/tipi-base.xsd
C07002,Allontanamento dalla comunita',Catalogo PST ufficiale,C07,curata,False,XSD_UNEP_20241106/XSD PLO118 FASE2 per SW House/schema/tipi-base.xsd
C07003,Allontanamento/fuga abitazione,Catalogo PST ufficiale,C07,curata,False,XSD_UNEP_20241106/XSD PLO118 FASE2 per SW House/schema/tipi-base.xsd
C07004,Atti vandalici,Catalogo PST ufficiale,C07,curata,False,XSD_UNEP_20241106/XSD PLO118 FASE2 per SW House/schema/tipi-base.xsd
C07005,Giochi mortali in rete-adescamento tramite web,Catalogo PST ufficiale,C07,curata,False,XSD_UNEP_20241106/XSD PLO118 FASE2 per SW House/schema/tipi-base.xsd
C07006,Cyberbullismo,Catalogo PST ufficiale,C07,curata,False,XSD_UNEP_20241106/XSD PLO118 FASE2 per SW House/schema/tipi-base.xsd
C07007,Bullismo-minore autore,Catalogo PST ufficiale,C07,curata,False,XSD_UNEP_20241106/XSD PLO118 FASE2 per SW House/schema/tipi-base.xsd
C07008,Bullismo-minore vittima,Catalogo PST ufficiale,C07,curata,False,XSD_UNEP_20241106/XSD PLO118 FASE2 per SW House/schema/tipi-base.xsd
C07009,Disagio - problemi psichici del minore,Catalogo PST ufficiale,C07,curata,False,XSD_UNEP_20241106/XSD PLO118 FASE2 per SW House/schema/tipi-base.xsd
C07010,Devianza minore,Catalogo PST ufficiale,C07,curata,False,XSD_UNEP_20241106/XSD PLO118 FASE2 per SW House/schema/tipi-base.xsd
C07011,Dipendenze patologiche minore,Catalogo PST ufficiale,C07,curata,False,XSD_UNEP_20241106/XSD PLO118 FASE2 per SW House/schema/tipi-base.xsd
C07012,Disturbo alimentare,Catalogo PST ufficiale,C07,curata,False,XSD_UNEP_20241106/XSD PLO118 FASE2 per SW House/schema/tipi-base.xsd
C07013,Tentato suicidio e autolesionismo,Catalogo PST ufficiale,C07,curata,False,XSD_UNEP_20241106/XSD PLO118 FASE2 per SW House/schema/tipi-base.xsd
C07014,Dipendenza web minore,Catalogo PST ufficiale,C07,curata,False,XSD_UNEP_20241106/XSD PLO118 FASE2 per SW House/schema/tipi-base.xsd
C08001,Dispersione scolastica femmine,Catalogo PST ufficiale,C08,curata,False,XSD_UNEP_20241106/XSD PLO118 FASE2 per SW House/schema/tipi-base.xsd
C08002,Dispersione scolastica maschile,Catalogo PST ufficiale,C08,curata,False,XSD_UNEP_20241106/XSD PLO118 FASE2 per SW House/schema/tipi-base.xsd
C08003,Istruzione parentale,Catalogo PST ufficiale,C08,curata,False,XSD_UNEP_20241106/XSD PLO118 FASE2 per SW House/schema/tipi-base.xsd
C09001,Maltrattamenti familiari - vittima,Catalogo PST ufficiale,C09,curata,False,XSD_UNEP_20241106/XSD PLO118 FASE2 per SW House/schema/tipi-base.xsd
C09002,Maltrattamenti extrafamiliari - vittima,Catalogo PST ufficiale,C09,curata,False,XSD_UNEP_20241106/XSD PLO118 FASE2 per SW House/schema/tipi-base.xsd
C09003,Maltrattamenti violenza assistita,Catalogo PST ufficiale,C09,curata,False,XSD_UNEP_20241106/XSD PLO118 FASE2 per SW House/schema/tipi-base.xsd
C09004,Maltrattamenti - minore autore,Catalogo PST ufficiale,C09,curata,False,XSD_UNEP_20241106/XSD PLO118 FASE2 per SW House/schema/tipi-base.xsd
C10001,Minore autore di reati non infraquattordicenne,Catalogo PST ufficiale,C10,curata,False,XSD_UNEP_20241106/XSD PLO118 FASE2 per SW House/schema/tipi-base.xsd
C10002,Minore autore di reati infraquattordicenne,Catalogo PST ufficiale,C10,curata,False,XSD_UNEP_20241106/XSD PLO118 FASE2 per SW House/schema/tipi-base.xsd
C10003,Reclami avverso provvedimenti giudice tutelare,Catalogo PST ufficiale,C10,curata,False,XSD_UNEP_20241106/XSD PLO118 FASE2 per SW House/schema/tipi-base.xsd
C10004,Visti giudice tutelare,Catalogo PST ufficiale,C10,curata,False,XSD_UNEP_20241106/XSD PLO118 FASE2 per SW House/schema/tipi-base.xsd
C11001,Msna prosieguo amministrativo,Catalogo PST ufficiale,C11,curata,False,XSD_UNEP_20241106/XSD PLO118 FASE2 per SW House/schema/tipi-base.xsd
C11002,Msna accertamento eta',Catalogo PST ufficiale,C11,curata,False,XSD_UNEP_20241106/XSD PLO118 FASE2 per SW House/schema/tipi-base.xsd
C11003,Msna allontanamento in comunita',Catalogo PST ufficiale,C11,curata,False,XSD_UNEP_20241106/XSD PLO118 FASE2 per SW House/schema/tipi-base.xsd
C11004,Tutele minori stranieri c/o parenti,Catalogo PST ufficiale,C11,curata,False,XSD_UNEP_20241106/XSD PLO118 FASE2 per SW House/schema/tipi-base.xsd
C11005,Msna non collocato in comunita',Catalogo PST ufficiale,C11,curata,False,XSD_UNEP_20241106/XSD PLO118 FASE2 per SW House/schema/tipi-base.xsd
C11006,Msna vittime tratta,Catalogo PST ufficiale,C11,curata,False,XSD_UNEP_20241106/XSD PLO118 FASE2 per SW House/schema/tipi-base.xsd
C12001,Msna collocato in comunita',Catalogo PST ufficiale,C12,curata,False,XSD_UNEP_20241106/XSD PLO118 FASE2 per SW House/schema/tipi-base.xsd
C12002,Msna collocati presso privati,Catalogo PST ufficiale,C12,curata,False,XSD_UNEP_20241106/XSD PLO118 FASE2 per SW House/schema/tipi-base.xsd
C13001,Apertura proc. amministrativo - rieducazione/irregolarita' condotta,Catalogo PST ufficiale,C13,curata,False,XSD_UNEP_20241106/XSD PLO118 FASE2 per SW House/schema/tipi-base.xsd
C13002,Prosieguo amministrativo,Catalogo PST ufficiale,C13,curata,False,XSD_UNEP_20241106/XSD PLO118 FASE2 per SW House/schema/tipi-base.xsd
C13003,Prostituzione minorile,Catalogo PST ufficiale,C13,curata,False,XSD_UNEP_20241106/XSD PLO118 FASE2 per SW House/schema/tipi-base.xsd
C14001,Sottrazione internazionale di minore (art 7 l.64/1994),Catalogo PST ufficiale,C14,curata,False,XSD_UNEP_20241106/XSD PLO118 FASE2 per SW House/schema/tipi-base.xsd
C15001,Interdizione/inabilitazione,Catalogo PST ufficiale,C15,curata,False,XSD_UNEP_20241106/XSD PLO118 FASE2 per SW House/schema/tipi-base.xsd
C15002,Tutele,Catalogo PST ufficiale,C15,curata,False,XSD_UNEP_20241106/XSD PLO118 FASE2 per SW House/schema/tipi-base.xsd
C15003,Curatele,Catalogo PST ufficiale,C15,curata,False,XSD_UNEP_20241106/XSD PLO118 FASE2 per SW House/schema/tipi-base.xsd
C16001,Segnalazione ex art. 403 cc,Catalogo PST ufficiale,C16,curata,False,XSD_UNEP_20241106/XSD PLO118 FASE2 per SW House/schema/tipi-base.xsd
ESEC_AUTO_492BIS,Ricerca telematica beni - pignoramento via UNEP (art. 492-bis c.p.c.),"Esecuzioni forzate - mobiliari, immobiliari, presso terzi, consegna e rilascio, esecuzioni in forma specifica - alias logici mantenuti per retrocompatibilità fascicoli",,curata,False,
ESEC_AVVISO_ASTE_VENDITA,Avviso di vendita / pubblicità della vendita esecutiva,Completamento codici ufficiali PST/XSD,,curata,False,tipi-base.xsd
ESEC_CONSEGNA_001,Esecuzione per consegna o rilascio (art. 605-611 c.p.c.),"Esecuzioni forzate - mobiliari, immobiliari, presso terzi, consegna e rilascio, esecuzioni in forma specifica - alias logici mantenuti per retrocompatibilità fascicoli",,curata,False,
ESEC_CONVERSIONE_495,Conversione del pignoramento (art. 495 c.p.c.),"Esecuzioni forzate - mobiliari, immobiliari, presso terzi, consegna e rilascio, esecuzioni in forma specifica - alias logici mantenuti per retrocompatibilità fascicoli",,curata,False,
ESEC_DISTRIBUZIONE,Distribuzione del ricavato e progetto di distribuzione,Completamento codici ufficiali PST/XSD,,curata,False,tipi-base.xsd
ESEC_ESTINZIONE_629,Estinzione del processo esecutivo (artt. 629-632 c.p.c.),Completamento codici ufficiali PST/XSD,,curata,False,tipi-base.xsd
ESEC_IMM_001,Pignoramento immobiliare,"Esecuzioni forzate - mobiliari, immobiliari, presso terzi, consegna e rilascio, esecuzioni in forma specifica - alias logici mantenuti per retrocompatibilità fascicoli",,curata,False,
ESEC_INTERVENTO_499,"Intervento dei creditori (artt. 498-500, 525-526, 564, 566 c.p.c.)",Completamento codici ufficiali PST/XSD,,curata,False,tipi-base.xsd
ESEC_MOB_001,Pignoramento mobiliare presso il debitore,"Esecuzioni forzate - mobiliari, immobiliari, presso terzi, consegna e rilascio, esecuzioni in forma specifica - alias logici mantenuti per retrocompatibilità fascicoli",,curata,False,AttoEsecuzioneMobiliare.xsd
ESEC_OBBLIGHI_001,Esecuzione forzata degli obblighi di fare e di non fare (art. 612-614 c.p.c.),Completamento codici ufficiali PST/XSD,,curata,False,tipi-base.xsd
ESEC_RIDUZIONE_496,Riduzione del pignoramento (art. 496 c.p.c.),Completamento codici ufficiali PST/XSD,,curata,False,tipi-base.xsd
ESEC_SOSPENSIONE_624,Sospensione dell'esecuzione (art. 624 c.p.c.),Completamento codici ufficiali PST/XSD,,curata,False,tipi-base.xsd
ESEC_TERZI_001,Pignoramento presso terzi,"Esecuzioni forzate - mobiliari, immobiliari, presso terzi, consegna e rilascio, esecuzioni in forma specifica - alias logici mantenuti per retrocompatibilità fascicoli",,curata,False,
LAV_CONTRATTI_FLESSIBILI,"Contratti a termine, somministrazione, apprendistato (D.Lgs. 81/2015)",Completamento codici ufficiali PST/XSD,,curata,False,tipi-base.xsd
LAV_DIFF_001,Differenze retributive e rivendicazione crediti di lavoro,"Lavoro, previdenza e assistenza obbligatorie - alias logici mantenuti per retrocompatibilità fascicoli",,curata,False,
LAV_INFORTUNI_001,Infortuni sul lavoro e malattie professionali - prestazioni INAIL,"Lavoro, previdenza e assistenza obbligatorie - alias logici mantenuti per retrocompatibilità fascicoli",,curata,False,
LAV_INVCIV_001,"Invalidità civile, cecità, sordità - prestazioni assistenziali (L. 118/1971, L. 18/1980)","Lavoro, previdenza e assistenza obbligatorie - alias logici mantenuti per retrocompatibilità fascicoli",,curata,False,
LAV_LIC_001,Impugnazione di licenziamento individuale (art. 18 St.Lav. / Jobs Act),"Lavoro, previdenza e assistenza obbligatorie - alias logici mantenuti per retrocompatibilità fascicoli",,curata,False,AttoLavoro.xsd
LAV_LIC_COLLETTIVO,Licenziamenti collettivi (L. 223/1991),Completamento codici ufficiali PST/XSD,,curata,False,tipi-base.xsd
LAV_MOBBING_001,"Mobbing, straining, demansionamento e danni da illegittima condotta del datore",Completamento codici ufficiali PST/XSD,,curata,False,tipi-base.xsd
LAV_PREVID_001,Prestazioni INPS - pensioni e indennità (previdenza obbligatoria),Completamento codici ufficiali PST/XSD,,curata,False,tipi-base.xsd
LAV_PUBBLICO_IMPIEGO,Pubblico impiego privatizzato (controversie ex art. 63 D.Lgs. 165/2001),Completamento codici ufficiali PST/XSD,,curata,False,tipi-base.xsd
LAV_QUALIFICA_001,Accertamento natura del rapporto di lavoro / rivendicazione qualifica,Completamento codici ufficiali PST/XSD,,curata,False,tipi-base.xsd
LAV_REPRESSIONE_DISCRIM,"Repressione condotte discriminatorie (D.Lgs. 198/2006, D.Lgs. 215/2003)",Completamento codici ufficiali PST/XSD,,curata,False,tipi-base.xsd
LAV_SCIOPERO_ART28,Repressione condotta antisindacale (art. 28 L. 300/1970),"Lavoro, previdenza e assistenza obbligatorie - alias logici mantenuti per retrocompatibilità fascicoli",,curata,False,
LAV_TENTATIVO_CONCILIAZIONE,Tentativo facoltativo/obbligatorio di conciliazione e procedura ITL,Completamento codici ufficiali PST/XSD,,curata,False,tipi-base.xsd
LAV_TRASF_AZIENDA,Trasferimento d'azienda (art. 2112 c.c.),Completamento codici ufficiali PST/XSD,,curata,False,tipi-base.xsd
