source,codice,denominazione,categoria,sottocategoria,rito,fase_processuale,termine,giorni,mesi,anni,decorrenza,natura,norma,criticita,classificazione_import,calcolabile_automaticamente,direction,matter_type,term_rule_code,nota_import
pct\data\legal_knowledge_base.full.json,220040,sanzione disciplinare conservativa,Lavoro e previdenza,Lavoro dipendente da privato,Rito del lavoro,impugnazione,Deposito ricorso o richiesta di conciliazione/arbitrato dopo impugnazione,180,,,Dalla impugnazione stragiudiziale del licenziamento,decadenza processuale,L. 604/1966 art. 6,Applicare solo se il fascicolo è licenziamento o atto soggetto alla stessa disciplina.,calcolabile_giorni,True,forward,labor,GP_TERM_1D6230956AC5,Importabile come template giorni se evento generatore e' valorizzato.
pct\data\legal_knowledge_base.full.json,220040,sanzione disciplinare conservativa,Lavoro e previdenza,Lavoro dipendente da privato,Rito del lavoro,notifica,"Presidio preliminare di prescrizione, decadenza e condizioni di procedibilità",,,,Dall'evento sostanziale indicato nel fascicolo o dalla comunicazione/notifica rilevante,presidio preliminare,c.c. artt. 2934 ss. e 2964 ss.; rito speciale applicabile,"Non è una scadenza automatica unica: Lex e Guida devono chiedere evento, data, materia e rito prima di calcolare.",manual_review,False,forward,labor,GP_TERM_7FA116B84EBC,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,220040,sanzione disciplinare conservativa,Lavoro e previdenza,Lavoro dipendente da privato,Rito del lavoro,notifica,Termini fissati dal giudice o dalla cancelleria nel provvedimento di trattazione,,,,"Dalla comunicazione, notificazione o conoscenza legale del provvedimento",termine di fase,c.p.c. art. 155 e disposizioni del rito applicabile,Deve essere letto dal provvedimento concreto e non dedotto solo dal codice oggetto.,manual_review,False,forward,labor,GP_TERM_26474A50F566,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,220060,sospensione con intervento della Cassa integrazione guadagni,Lavoro e previdenza,Lavoro dipendente da privato,Rito del lavoro,impugnazione,Impugnazione stragiudiziale del licenziamento,60,,,Dalla ricezione della comunicazione di licenziamento,decadenza sostanziale,L. 604/1966 art. 6,Applicare solo alle controversie di licenziamento e verificare atti equiparati.,calcolabile_giorni,True,forward,labor,GP_TERM_AF6B31D5A3A6,Importabile come template giorni se evento generatore e' valorizzato.
pct\data\legal_knowledge_base.full.json,220060,sospensione con intervento della Cassa integrazione guadagni,Lavoro e previdenza,Lavoro dipendente da privato,Rito del lavoro,impugnazione,Deposito ricorso o richiesta di conciliazione/arbitrato dopo impugnazione,180,,,Dalla impugnazione stragiudiziale del licenziamento,decadenza processuale,L. 604/1966 art. 6,Applicare solo se il fascicolo è licenziamento o atto soggetto alla stessa disciplina.,calcolabile_giorni,True,forward,labor,GP_TERM_4C87F0BD4C32,Importabile come template giorni se evento generatore e' valorizzato.
pct\data\legal_knowledge_base.full.json,220060,sospensione con intervento della Cassa integrazione guadagni,Lavoro e previdenza,Lavoro dipendente da privato,Rito del lavoro,notifica,"Presidio preliminare di prescrizione, decadenza e condizioni di procedibilità",,,,Dall'evento sostanziale indicato nel fascicolo o dalla comunicazione/notifica rilevante,presidio preliminare,c.c. artt. 2934 ss. e 2964 ss.; rito speciale applicabile,"Non è una scadenza automatica unica: Lex e Guida devono chiedere evento, data, materia e rito prima di calcolare.",manual_review,False,forward,labor,GP_TERM_B5B52943F3AA,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,220060,sospensione con intervento della Cassa integrazione guadagni,Lavoro e previdenza,Lavoro dipendente da privato,Rito del lavoro,notifica,Termini fissati dal giudice o dalla cancelleria nel provvedimento di trattazione,,,,"Dalla comunicazione, notificazione o conoscenza legale del provvedimento",termine di fase,c.p.c. art. 155 e disposizioni del rito applicabile,Deve essere letto dal provvedimento concreto e non dedotto solo dal codice oggetto.,manual_review,False,forward,labor,GP_TERM_D71CA21A8789,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,220070,Risarcimento danni da infortunio,Lavoro e previdenza,Lavoro dipendente da privato,Rito del lavoro,impugnazione,Impugnazione stragiudiziale del licenziamento,60,,,Dalla ricezione della comunicazione di licenziamento,decadenza sostanziale,L. 604/1966 art. 6,Applicare solo alle controversie di licenziamento e verificare atti equiparati.,calcolabile_giorni,True,forward,labor,GP_TERM_AF75D729BC40,Importabile come template giorni se evento generatore e' valorizzato.
pct\data\legal_knowledge_base.full.json,220070,Risarcimento danni da infortunio,Lavoro e previdenza,Lavoro dipendente da privato,Rito del lavoro,impugnazione,Deposito ricorso o richiesta di conciliazione/arbitrato dopo impugnazione,180,,,Dalla impugnazione stragiudiziale del licenziamento,decadenza processuale,L. 604/1966 art. 6,Applicare solo se il fascicolo è licenziamento o atto soggetto alla stessa disciplina.,calcolabile_giorni,True,forward,labor,GP_TERM_6A63233F59D5,Importabile come template giorni se evento generatore e' valorizzato.
pct\data\legal_knowledge_base.full.json,220070,Risarcimento danni da infortunio,Lavoro e previdenza,Lavoro dipendente da privato,Rito del lavoro,notifica,"Presidio preliminare di prescrizione, decadenza e condizioni di procedibilità",,,,Dall'evento sostanziale indicato nel fascicolo o dalla comunicazione/notifica rilevante,presidio preliminare,c.c. artt. 2934 ss. e 2964 ss.; rito speciale applicabile,"Non è una scadenza automatica unica: Lex e Guida devono chiedere evento, data, materia e rito prima di calcolare.",manual_review,False,forward,labor,GP_TERM_FE2A8B927F5A,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,220070,Risarcimento danni da infortunio,Lavoro e previdenza,Lavoro dipendente da privato,Rito del lavoro,notifica,Termini fissati dal giudice o dalla cancelleria nel provvedimento di trattazione,,,,"Dalla comunicazione, notificazione o conoscenza legale del provvedimento",termine di fase,c.p.c. art. 155 e disposizioni del rito applicabile,Deve essere letto dal provvedimento concreto e non dedotto solo dal codice oggetto.,manual_review,False,forward,labor,GP_TERM_E61A6F3DA8B1,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,220071,Risarcimento danni da dequalificazione,Lavoro e previdenza,Lavoro dipendente da privato,Rito del lavoro,impugnazione,Impugnazione stragiudiziale del licenziamento,60,,,Dalla ricezione della comunicazione di licenziamento,decadenza sostanziale,L. 604/1966 art. 6,Applicare solo alle controversie di licenziamento e verificare atti equiparati.,calcolabile_giorni,True,forward,labor,GP_TERM_F1D91C7741DC,Importabile come template giorni se evento generatore e' valorizzato.
pct\data\legal_knowledge_base.full.json,220071,Risarcimento danni da dequalificazione,Lavoro e previdenza,Lavoro dipendente da privato,Rito del lavoro,impugnazione,Deposito ricorso o richiesta di conciliazione/arbitrato dopo impugnazione,180,,,Dalla impugnazione stragiudiziale del licenziamento,decadenza processuale,L. 604/1966 art. 6,Applicare solo se il fascicolo è licenziamento o atto soggetto alla stessa disciplina.,calcolabile_giorni,True,forward,labor,GP_TERM_64EB1FFB76F3,Importabile come template giorni se evento generatore e' valorizzato.
pct\data\legal_knowledge_base.full.json,220071,Risarcimento danni da dequalificazione,Lavoro e previdenza,Lavoro dipendente da privato,Rito del lavoro,notifica,"Presidio preliminare di prescrizione, decadenza e condizioni di procedibilità",,,,Dall'evento sostanziale indicato nel fascicolo o dalla comunicazione/notifica rilevante,presidio preliminare,c.c. artt. 2934 ss. e 2964 ss.; rito speciale applicabile,"Non è una scadenza automatica unica: Lex e Guida devono chiedere evento, data, materia e rito prima di calcolare.",manual_review,False,forward,labor,GP_TERM_6D38EF72CC40,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,220071,Risarcimento danni da dequalificazione,Lavoro e previdenza,Lavoro dipendente da privato,Rito del lavoro,notifica,Termini fissati dal giudice o dalla cancelleria nel provvedimento di trattazione,,,,"Dalla comunicazione, notificazione o conoscenza legale del provvedimento",termine di fase,c.p.c. art. 155 e disposizioni del rito applicabile,Deve essere letto dal provvedimento concreto e non dedotto solo dal codice oggetto.,manual_review,False,forward,labor,GP_TERM_7AF6080305CD,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,220072,Risarcimento danni:altre ipotesi,Lavoro e previdenza,Lavoro dipendente da privato,Rito del lavoro,impugnazione,Impugnazione stragiudiziale del licenziamento,60,,,Dalla ricezione della comunicazione di licenziamento,decadenza sostanziale,L. 604/1966 art. 6,Applicare solo alle controversie di licenziamento e verificare atti equiparati.,calcolabile_giorni,True,forward,labor,GP_TERM_0CBB1BA94140,Importabile come template giorni se evento generatore e' valorizzato.
pct\data\legal_knowledge_base.full.json,220072,Risarcimento danni:altre ipotesi,Lavoro e previdenza,Lavoro dipendente da privato,Rito del lavoro,impugnazione,Deposito ricorso o richiesta di conciliazione/arbitrato dopo impugnazione,180,,,Dalla impugnazione stragiudiziale del licenziamento,decadenza processuale,L. 604/1966 art. 6,Applicare solo se il fascicolo è licenziamento o atto soggetto alla stessa disciplina.,calcolabile_giorni,True,forward,labor,GP_TERM_227499FFE86D,Importabile come template giorni se evento generatore e' valorizzato.
pct\data\legal_knowledge_base.full.json,220072,Risarcimento danni:altre ipotesi,Lavoro e previdenza,Lavoro dipendente da privato,Rito del lavoro,notifica,"Presidio preliminare di prescrizione, decadenza e condizioni di procedibilità",,,,Dall'evento sostanziale indicato nel fascicolo o dalla comunicazione/notifica rilevante,presidio preliminare,c.c. artt. 2934 ss. e 2964 ss.; rito speciale applicabile,"Non è una scadenza automatica unica: Lex e Guida devono chiedere evento, data, materia e rito prima di calcolare.",manual_review,False,forward,labor,GP_TERM_0271204BD822,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,220072,Risarcimento danni:altre ipotesi,Lavoro e previdenza,Lavoro dipendente da privato,Rito del lavoro,notifica,Termini fissati dal giudice o dalla cancelleria nel provvedimento di trattazione,,,,"Dalla comunicazione, notificazione o conoscenza legale del provvedimento",termine di fase,c.p.c. art. 155 e disposizioni del rito applicabile,Deve essere letto dal provvedimento concreto e non dedotto solo dal codice oggetto.,manual_review,False,forward,labor,GP_TERM_2747CE129CCA,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,220100,Licenziamento individuale per giustificato motivo soggettivo,Lavoro - licenziamenti individuali,Impugnazione licenziamento disciplinare per giustificato motivo soggettivo (g.m.s.),Rito ordinario del lavoro ex artt. 409 e ss. c.p.c. (per assunti dal 7/3/2015 - tutele crescenti) OR Rito Fornero ex L. 92/2012 c. 47-69 (per assunti ante 7/3/2015 con tutela ex art. 18 St.Lav.),impugnazione,Impugnazione stragiudiziale,60,,,comunicazione licenziamento,decadenziale,art. 6 L. 604/1966,,calcolabile_giorni,True,forward,labor,GP_TERM_E210E4863855,Importabile come template giorni se evento generatore e' valorizzato.
pct\data\legal_knowledge_base.full.json,220100,Licenziamento individuale per giustificato motivo soggettivo,Lavoro - licenziamenti individuali,Impugnazione licenziamento disciplinare per giustificato motivo soggettivo (g.m.s.),Rito ordinario del lavoro ex artt. 409 e ss. c.p.c. (per assunti dal 7/3/2015 - tutele crescenti) OR Rito Fornero ex L. 92/2012 c. 47-69 (per assunti ante 7/3/2015 con tutela ex art. 18 St.Lav.),impugnazione,Deposito ricorso giudiziale,180,,,impugnazione stragiudiziale,decadenziale,art. 6 c. 2 L. 604/1966,,calcolabile_giorni,True,forward,labor,GP_TERM_05A35B4BC1F5,Importabile come template giorni se evento generatore e' valorizzato.
pct\data\legal_knowledge_base.full.json,220100,Licenziamento individuale per giustificato motivo soggettivo,Lavoro - licenziamenti individuali,Impugnazione licenziamento disciplinare per giustificato motivo soggettivo (g.m.s.),Rito ordinario del lavoro ex artt. 409 e ss. c.p.c. (per assunti dal 7/3/2015 - tutele crescenti) OR Rito Fornero ex L. 92/2012 c. 47-69 (per assunti ante 7/3/2015 con tutela ex art. 18 St.Lav.),costituzione,Costituzione datore di lavoro,10,,,prima dell'udienza,perentorio (decadenze),art. 416 c.p.c.,,calcolabile_giorni,True,forward,labor,GP_TERM_61D20794B69B,Importabile come template giorni se evento generatore e' valorizzato.
pct\data\legal_knowledge_base.full.json,220100,Licenziamento individuale per giustificato motivo soggettivo,Lavoro - licenziamenti individuali,Impugnazione licenziamento disciplinare per giustificato motivo soggettivo (g.m.s.),Rito ordinario del lavoro ex artt. 409 e ss. c.p.c. (per assunti dal 7/3/2015 - tutele crescenti) OR Rito Fornero ex L. 92/2012 c. 47-69 (per assunti ante 7/3/2015 con tutela ex art. 18 St.Lav.),impugnazione,Appello sentenza primo grado,30,,,notifica sentenza,perentorio,art. 434 c.p.c.,,calcolabile_giorni,True,forward,labor,GP_TERM_8C73DF2D29FC,Importabile come template giorni se evento generatore e' valorizzato.
pct\data\legal_knowledge_base.full.json,220100,Licenziamento individuale per giustificato motivo soggettivo,Lavoro - licenziamenti individuali,Impugnazione licenziamento disciplinare per giustificato motivo soggettivo (g.m.s.),Rito ordinario del lavoro ex artt. 409 e ss. c.p.c. (per assunti dal 7/3/2015 - tutele crescenti) OR Rito Fornero ex L. 92/2012 c. 47-69 (per assunti ante 7/3/2015 con tutela ex art. 18 St.Lav.),impugnazione,Appello senza notifica (termine lungo),180,,,pubblicazione sentenza,perentorio,art. 327 c.p.c.,,calcolabile_giorni,True,forward,labor,GP_TERM_68B456D5A41F,Importabile come template giorni se evento generatore e' valorizzato.
pct\data\legal_knowledge_base.full.json,220100,Licenziamento individuale per giustificato motivo soggettivo,Lavoro - licenziamenti individuali,Impugnazione licenziamento disciplinare per giustificato motivo soggettivo (g.m.s.),Rito ordinario del lavoro ex artt. 409 e ss. c.p.c. (per assunti dal 7/3/2015 - tutele crescenti) OR Rito Fornero ex L. 92/2012 c. 47-69 (per assunti ante 7/3/2015 con tutela ex art. 18 St.Lav.),impugnazione,Ricorso per cassazione,60,,,notifica sentenza appello,perentorio,art. 325 c.p.c.,,calcolabile_giorni,True,forward,labor,GP_TERM_C400DE8708EB,Importabile come template giorni se evento generatore e' valorizzato.
