source,codice,denominazione,categoria,sottocategoria,rito,fase_processuale,termine,giorni,mesi,anni,decorrenza,natura,norma,criticita,classificazione_import,calcolabile_automaticamente,direction,matter_type,term_rule_code,nota_import
pct\data\legal_knowledge_base.full.json,221021,mansione e jus variandi,Lavoro e previdenza,"Pubblico impiego con pregiudiziale in materia di efficacia, validità o interpretazione",Rito del lavoro,notifica,Termini processuali del procedimento,,,,"Da verificare secondo rito, provvedimento o notifica",,,,manual_review,False,forward,labor,GP_TERM_2752C8668F18,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,221030,trasferimento del lavoratore,Lavoro e previdenza,"Pubblico impiego con pregiudiziale in materia di efficacia, validità o interpretazione",Rito del lavoro,notifica,Termini processuali del procedimento,,,,"Da verificare secondo rito, provvedimento o notifica",,,,manual_review,False,forward,labor,GP_TERM_B54563FD188B,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,221031,trasferimento di azienda,Lavoro e previdenza,"Pubblico impiego con pregiudiziale in materia di efficacia, validità o interpretazione",Rito del lavoro,notifica,Termini processuali del procedimento,,,,"Da verificare secondo rito, provvedimento o notifica",,,,manual_review,False,forward,labor,GP_TERM_B0B30EEE8106,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,221040,sanzione disciplinare conservativa,Lavoro e previdenza,"Pubblico impiego con pregiudiziale in materia di efficacia, validità o interpretazione",Rito del lavoro,notifica,Termini processuali del procedimento,,,,"Da verificare secondo rito, provvedimento o notifica",,,,manual_review,False,forward,labor,GP_TERM_27C79AAD9FE6,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,221050,retribuzione,Lavoro e previdenza,"Pubblico impiego con pregiudiziale in materia di efficacia, validità o interpretazione",Rito del lavoro,notifica,Termini processuali del procedimento,,,,"Da verificare secondo rito, provvedimento o notifica",,,,manual_review,False,forward,labor,GP_TERM_DCB8755277BE,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,221060,sospensione con intervento della Cassa integrazione guadagni,Lavoro e previdenza,"Pubblico impiego con pregiudiziale in materia di efficacia, validità o interpretazione",Rito del lavoro,notifica,Termini processuali del procedimento,,,,"Da verificare secondo rito, provvedimento o notifica",,,,manual_review,False,forward,labor,GP_TERM_C3AEE9CE1719,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,221070,Risarcimento danni da infortunio,Lavoro e previdenza,"Pubblico impiego con pregiudiziale in materia di efficacia, validità o interpretazione",Rito del lavoro,notifica,Termini processuali del procedimento,,,,"Da verificare secondo rito, provvedimento o notifica",,,,manual_review,False,forward,labor,GP_TERM_0FDDE6C7252D,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,221071,Risarcimento danni da dequalificazione,Lavoro e previdenza,"Pubblico impiego con pregiudiziale in materia di efficacia, validità o interpretazione",Rito del lavoro,notifica,Termini processuali del procedimento,,,,"Da verificare secondo rito, provvedimento o notifica",,,,manual_review,False,forward,labor,GP_TERM_F235027A653B,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,221072,Risarcimento danni:altre ipotesi,Lavoro e previdenza,"Pubblico impiego con pregiudiziale in materia di efficacia, validità o interpretazione",Rito del lavoro,notifica,Termini processuali del procedimento,,,,"Da verificare secondo rito, provvedimento o notifica",,,,manual_review,False,forward,labor,GP_TERM_EF6A04B9F6AC,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,221099,Altre ipotesi,Lavoro e previdenza,"Pubblico impiego con pregiudiziale in materia di efficacia, validità o interpretazione",Rito del lavoro,notifica,Termini processuali del procedimento,,,,"Da verificare secondo rito, provvedimento o notifica",,,,manual_review,False,forward,labor,GP_TERM_1F17FDF7C63D,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,221101,Licenziamento individuale per giust. motivo oggettivo,Lavoro e previdenza,"Pubblico impiego con pregiudiziale in materia di efficacia, validità o interpretazione",Rito del lavoro,notifica,Termini processuali del procedimento,,,,"Da verificare secondo rito, provvedimento o notifica",,,,manual_review,False,forward,labor,GP_TERM_C15AFD829761,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,221102,Licenziamento individuale per giusta causa,Lavoro e previdenza,"Pubblico impiego con pregiudiziale in materia di efficacia, validità o interpretazione",Rito del lavoro,notifica,Termini processuali del procedimento,,,,"Da verificare secondo rito, provvedimento o notifica",,,,manual_review,False,forward,labor,GP_TERM_46609DE0A731,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,221103,Licenziamento individuale del dirigente,Lavoro e previdenza,"Pubblico impiego con pregiudiziale in materia di efficacia, validità o interpretazione",Rito del lavoro,notifica,Termini processuali del procedimento,,,,"Da verificare secondo rito, provvedimento o notifica",,,,manual_review,False,forward,labor,GP_TERM_F4EA0547BC2E,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,221105,Licenziamento discriminatorio,Lavoro e previdenza,"Pubblico impiego con pregiudiziale in materia di efficacia, validità o interpretazione",Rito del lavoro,notifica,Termini processuali del procedimento,,,,"Da verificare secondo rito, provvedimento o notifica",,,,manual_review,False,forward,labor,GP_TERM_7D8DBB3FE846,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,221111,Impugnazione licenziamento con domanda di reintegrazione,Lavoro e previdenza,"Pubblico impiego con pregiudiziale in materia di efficacia, validità o interpretazione",Rito del lavoro,notifica,Termini processuali del procedimento,,,,"Da verificare secondo rito, provvedimento o notifica",,,,manual_review,False,forward,labor,GP_TERM_DCEDBC6F595D,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,221120,Dimissioni,Lavoro e previdenza,"Pubblico impiego con pregiudiziale in materia di efficacia, validità o interpretazione",Rito del lavoro,notifica,Termini processuali del procedimento,,,,"Da verificare secondo rito, provvedimento o notifica",,,,manual_review,False,forward,labor,GP_TERM_E887F8476E1F,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,221999,Altre ipotesi,Lavoro e previdenza,"Pubblico impiego con pregiudiziale in materia di efficacia, validità o interpretazione",Rito del lavoro,notifica,Termini processuali del procedimento,,,,"Da verificare secondo rito, provvedimento o notifica",,,,manual_review,False,forward,labor,GP_TERM_C7412B6CE5D2,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,222101,Licenziamento individuale per giust. motivo oggettivo,Lavoro e previdenza,Pubblico impiego,Rito del lavoro,notifica,Termini processuali del procedimento,,,,"Da verificare secondo rito, provvedimento o notifica",,,,manual_review,False,forward,labor,GP_TERM_9F42A1D7F79F,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,222102,Licenziamento individuale per giusta causa,Lavoro e previdenza,Pubblico impiego,Rito del lavoro,notifica,Termini processuali del procedimento,,,,"Da verificare secondo rito, provvedimento o notifica",,,,manual_review,False,forward,labor,GP_TERM_E9C96ABBE93B,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,222103,Licenziamento individuale del dirigente,Lavoro e previdenza,Pubblico impiego,Rito del lavoro,notifica,Termini processuali del procedimento,,,,"Da verificare secondo rito, provvedimento o notifica",,,,manual_review,False,forward,labor,GP_TERM_55820E298074,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,222105,Licenziamento discriminatorio,Lavoro e previdenza,Pubblico impiego,Rito del lavoro,notifica,Termini processuali del procedimento,,,,"Da verificare secondo rito, provvedimento o notifica",,,,manual_review,False,forward,labor,GP_TERM_14CB603DB13D,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,222111,Impugnazione licenziamento con domanda di reintegrazione,Lavoro e previdenza,Pubblico impiego,Rito del lavoro,notifica,Termini processuali del procedimento,,,,"Da verificare secondo rito, provvedimento o notifica",,,,manual_review,False,forward,labor,GP_TERM_3B339DEC275A,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,222120,Dimissioni,Lavoro e previdenza,Pubblico impiego,Rito del lavoro,notifica,Termini processuali del procedimento,,,,"Da verificare secondo rito, provvedimento o notifica",,,,manual_review,False,forward,labor,GP_TERM_DFEA7413A123,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,222999,Altre ipotesi,Lavoro e previdenza,Pubblico impiego,Rito del lavoro,notifica,Termini processuali del procedimento,,,,"Da verificare secondo rito, provvedimento o notifica",,,,manual_review,False,forward,labor,GP_TERM_639F0A7C124D,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,223001,"Rapporto di agenzia e altri rapporti di collaborazione ex art. 409, n. 3 c.p.c.",Lavoro e previdenza,Rapporto di lavoro parasubordinato,Rito del lavoro,notifica,Termini processuali del procedimento,,,,"Da verificare secondo rito, provvedimento o notifica",,,,manual_review,False,forward,labor,GP_TERM_2552C95D6BD5,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,223999,Altre controversie in materia di lavoro parasubordinato,Lavoro e previdenza,Rapporto di lavoro parasubordinato,Rito del lavoro,notifica,Termini processuali del procedimento,,,,"Da verificare secondo rito, provvedimento o notifica",,,,manual_review,False,forward,labor,GP_TERM_8D165D61F052,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,230001,Previdenza obbligatoria - prestazione: malattia,Prestazioni previdenziali INPS - malattia,,Rito del lavoro previdenziale ex art. 442 c.p.c.,notifica,Ricorso giudiziale,90,,,comunicazione decisione ricorso amministrativo,decadenziale,art. 47 D.P.R. 639/1970 e successive modifiche,,calcolabile_giorni,True,forward,labor,GP_TERM_F31368F9C690,Importabile come template giorni se evento generatore e' valorizzato.
pct\data\legal_knowledge_base.full.json,230003,Previdenza obbligatoria - prestazione: indennità/rendita vitalizia INAIL o equivalente,Prestazioni INAIL,,Rito del lavoro previdenziale,prescrizione_decadenza,Prescrizione,1095,,,giorno consolidamento postumi/manifestazione malattia,prescrizione triennale,art. 112 D.P.R. 1124/1965,,calcolabile_giorni,True,forward,labor,GP_TERM_5EB895ADD1B6,Importabile come template giorni se evento generatore e' valorizzato.
pct\data\legal_knowledge_base.full.json,230010,Obbligo contributivo del datore di lavoro,Lavoro e previdenza,Previdenza obbligatoria - prestazione,Rito del lavoro,notifica,Termini processuali del procedimento,,,,"Da verificare secondo rito, provvedimento o notifica",,,,manual_review,False,forward,labor,GP_TERM_5707F8DE9A05,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,230020,Ripetizione di indebito,Lavoro e previdenza,Previdenza obbligatoria - prestazione,Rito del lavoro,notifica,Termini processuali del procedimento,,,,"Da verificare secondo rito, provvedimento o notifica",,,,manual_review,False,forward,labor,GP_TERM_BE59B2F35715,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,230999,Altre controversie in materia di previdenza obbligatoria,Lavoro e previdenza,Previdenza obbligatoria - prestazione,Rito del lavoro,notifica,Termini processuali del procedimento,,,,"Da verificare secondo rito, provvedimento o notifica",,,,manual_review,False,forward,labor,GP_TERM_8AD3BFEC86EF,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,231001,Assistenza obbligatoria - assegno/pensione (invalidità civile),Prestazioni assistenziali per invalidità civile,,Rito del lavoro previdenziale con ATPO obbligatorio ex art. 445-bis c.p.c.,prescrizione_decadenza,Introduzione giudizio merito post-ATPO,30,,,scadenza termine per contestare CTU dell'ATPO,decadenziale,art. 445-bis c. 6 c.p.c.,,calcolabile_giorni,True,forward,labor,GP_TERM_BF2CA7423C45,Importabile come template giorni se evento generatore e' valorizzato.
pct\data\legal_knowledge_base.full.json,231999,Altre controversie in materia di assistenza obbligatoria,Lavoro e previdenza,Assistenza obbligatoria,Rito del lavoro,notifica,Termini processuali del procedimento,,,,"Da verificare secondo rito, provvedimento o notifica",,,,manual_review,False,forward,labor,GP_TERM_F79B60DF12BE,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,232100,Opposizione all'ordinanza-ingiunzione ex artt. 22 e ss. L. 689/1981 in materia di lavoro e previdenza/assistenza obbligatorie,Opposizioni sanzioni amministrative lavoro/previdenza,,Rito del lavoro (D.Lgs. 150/2011),impugnazione,Opposizione,30,,,notificazione ordinanza,perentorio,,,calcolabile_giorni,True,forward,labor,GP_TERM_53B26B50A039,Importabile come template giorni se evento generatore e' valorizzato.
pct\data\legal_knowledge_base.full.json,310001,Procedimento cautelare ante causam,Controversie agrarie,Procedimenti cautelari,Procedimento cautelare o istruzione preventiva,notifica,Termini processuali del procedimento,,,,"Da verificare secondo rito, provvedimento o notifica",,,,manual_review,False,forward,civil,GP_TERM_09E5E842B8D7,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,320001,Azione di condanna al rilascio del fondo per scadenza del contratto,Affitto di fondi rustici - rilascio per finita locazione,,Rito del lavoro ex L. 29/1990 (artt. 46-47 L. 203/1982),prescrizione_decadenza,Disdetta,365,,,prima della scadenza,decadenziale,art. 4 L. 203/1982,,calcolabile_giorni,True,forward,labor,GP_TERM_E99674D41E0C,Importabile come template giorni se evento generatore e' valorizzato.
